date,site_name,solar_generation_mw,wind_generation_mw,total_generation_mw,ghi_w_m2,effective_irradiance,cloud_factor,cell_temperature_c,temperature_factor,performance_ratio,capacity_factor,solar_zenith,solar_elevation,solar_azimuth,air_mass,clear_sky_irradiance_kwh_m2_day,poa_irradiance_w_m2
2022-04-28,Khavda Renewable Energy Park,120.9236963298366,4.725000000000002,125.64869632983661,951.0875,6.95359093,0.9139,64.041484375,0.8438340625,0.82,0.08376579755322441,45.0,45.0,180.0,1.5,7.6087,951.0875
2022-04-29,Khavda Renewable Energy Park,121.91721796700955,9.77205377229081,131.68927173930035,902.6374999999999,6.7690591399999995,0.9374,61.987421874999995,0.8520503125000001,0.82,0.08779284782620024,45.0,45.0,180.0,1.5,7.2211,902.6374999999999
2022-04-30,Khavda Renewable Energy Park,121.64320065502059,14.239814814814816,135.8830154698354,863.0375,6.6157002600000006,0.9582,62.259921875,0.8509603125,0.82,0.09058867697989027,45.0,45.0,180.0,1.5,6.9043,863.0375
2022-05-01,Khavda Renewable Energy Park,125.41707007130539,12.061175,137.4782450713054,892.8874999999999,6.825232049999999,0.9555,61.792734374999995,0.8528290625,0.82,0.09165216338087026,45.0,45.0,180.0,1.5,7.1431,892.8874999999999
2022-05-02,Khavda Renewable Energy Park,123.85089557925463,17.658450377229087,141.5093459564837,920.1,6.9081108,0.9385,63.213125000000005,0.8471474999999999,0.82,0.09433956397098914,45.0,45.0,180.0,1.5,7.3608,920.1
2022-05-03,Khavda Renewable Energy Park,120.81701755215856,31.84351851851851,152.66053607067707,865.2875,6.5630326299999995,0.9480999999999999,59.740234375,0.8610390625,0.82,0.10177369071378471,45.0,45.0,180.0,1.5,6.9223,865.2875
2022-05-04,Khavda Renewable Energy Park,121.18446329184637,12.760686968449928,133.9451502602963,899.525,6.7169330800000004,0.9334,60.71015625,0.857159375,0.82,0.08929676684019752,45.0,45.0,180.0,1.5,7.1962,899.525
2022-05-05,Khavda Renewable Energy Park,103.05263064751692,0.13726025377229084,103.18989090128922,866.1875,6.0688561000000005,0.8758,60.048359375,0.8598065625,0.82,0.06879326060085948,45.0,45.0,180.0,1.5,6.9295,866.1875
2022-05-06,Khavda Renewable Energy Park,122.16176679461529,1.1586990054869692,123.32046580010226,873.725,6.6507947,0.9515,60.983906250000004,0.856064375,0.82,0.08221364386673484,45.0,45.0,180.0,1.5,6.9898,873.725
2022-05-07,Khavda Renewable Energy Park,124.63257676912728,1.471173148148148,126.10374991727544,878.675,6.7475210599999995,0.9599,61.66859375,0.853325625,0.82,0.08406916661151696,45.0,45.0,180.0,1.5,7.0294,878.675
2022-05-08,Khavda Renewable Energy Park,129.67823840003282,9.687079869684496,139.3653182697173,935.275,7.13278126,0.9533,63.567343750000006,0.845730625,0.82,0.09291021217981153,45.0,45.0,180.0,1.5,7.4822,935.275
2022-05-09,Khavda Renewable Energy Park,121.41682644314227,8.240633573388202,129.65746001653048,942.45,6.91607508,0.9173,62.8215625,0.8487137499999999,0.82,0.08643830667768698,45.0,45.0,180.0,1.5,7.5396,942.45
2022-05-10,Khavda Renewable Energy Park,110.59348879318307,3.036534945130316,113.63002373831338,930.025,6.5622564,0.882,63.16328125,0.8473468749999999,0.82,0.07575334915887559,45.0,45.0,180.0,1.5,7.4402,930.025
2022-05-11,Khavda Renewable Energy Park,127.83715471261503,1.4234632030178316,129.26061791563285,913.35,7.01598936,0.9601999999999999,64.6221875,0.84151125,0.82,0.08617374527708857,45.0,45.0,180.0,1.5,7.3068,913.35
2022-05-12,Khavda Renewable Energy Park,115.9915565546699,11.963382167352533,127.95493872202243,898.0500000000001,6.624016800000001,0.922,64.4440625,0.84222375,0.82,0.08530329248134828,45.0,45.0,180.0,1.5,7.1844,898.0500000000001
2022-05-13,Khavda Renewable Energy Park,126.37540731834726,17.912524931412893,144.28793224976016,915.625,6.9887825,0.9541,64.88328125000001,0.840466875,0.82,0.09619195483317344,45.0,45.0,180.0,1.5,7.325,915.625
2022-05-14,Khavda Renewable Energy Park,129.10891533585672,18.42796210562414,147.53687744148087,920.4875000000001,7.078180680000001,0.9612,64.615234375,0.8415390625,0.82,0.09835791829432058,45.0,45.0,180.0,1.5,7.3639,920.4875000000001
2022-05-15,Khavda Renewable Energy Park,127.11787380424691,38.859752229080925,165.97762603332785,930.3249999999999,7.03474552,0.9452,63.05265625,0.8477893750000001,0.82,0.11065175068888523,45.0,45.0,180.0,1.5,7.4426,930.3249999999999
2022-05-16,Khavda Renewable Energy Park,100.53516399798352,51.85185185185184,152.38701584983536,845.4875,5.919088889999999,0.8751,59.821484375,0.8607140625,0.82,0.10159134389989025,45.0,45.0,180.0,1.5,6.7639,845.4875
2022-05-17,Khavda Renewable Energy Park,96.95817232332149,42.38372314814814,139.34189547146963,792.9000000000001,5.61309768,0.8849,58.588125000000005,0.8656475,0.82,0.09289459698097975,45.0,45.0,180.0,1.5,6.3432,792.9000000000001
2022-05-18,Khavda Renewable Energy Park,120.34276301025605,6.677876851851852,127.0206398621079,853.9499999999999,6.52691064,0.9554,61.045937499999994,0.8558162500000001,0.82,0.0846804265747386,45.0,45.0,180.0,1.5,6.8316,853.9499999999999
2022-05-19,Khavda Renewable Energy Park,123.64462972636883,5.157567352537725,128.80219707890654,877.1375,6.7293989,0.959,62.590546875,0.8496378125,0.82,0.0858681313859377,45.0,45.0,180.0,1.5,7.0171,877.1375
2022-05-20,Khavda Renewable Energy Park,130.91340721029724,41.03831018518519,171.95171739548243,909.8375,7.03559142,0.9666,61.582421874999994,0.8536703125,0.82,0.11463447826365496,45.0,45.0,180.0,1.5,7.2787,909.8375
2022-05-21,Khavda Renewable Energy Park,113.02781704864934,82.33882030178326,195.3666373504326,868.7125,6.358975500000001,0.915,59.637265625,0.8614509375,0.82,0.1302444249002884,45.0,45.0,180.0,1.5,6.9497,868.7125
2022-05-22,Khavda Renewable Energy Park,98.59273384800063,69.96021018518522,168.55294403318584,832.4375,5.807749950000001,0.8721,59.193671875,0.8632253125,0.82,0.11236862935545723,45.0,45.0,180.0,1.5,6.6595,832.4375
2022-05-23,Khavda Renewable Energy Park,46.06999533287888,92.6199747599451,138.68997009282398,678.8375,3.54733324,0.6532,54.573671875,0.8817053125,0.82,0.09245998006188265,45.0,45.0,180.0,1.5,5.4307,678.8375
2022-05-24,Khavda Renewable Energy Park,110.57970003952366,30.00685871056242,140.58655875008608,858.75,6.264753,0.9118999999999999,60.4059375,0.8583762500000001,0.82,0.09372437250005738,45.0,45.0,180.0,1.5,6.87,858.75
2022-05-25,Khavda Renewable Energy Park,71.20398882028412,9.352110185185184,80.5560990054693,800.825,4.8305764,0.754,58.26578125,0.8669368749999999,0.82,0.0537040660036462,45.0,45.0,180.0,1.5,6.4066,800.825
2022-05-26,Khavda Renewable Energy Park,94.42732445119418,25.88995994513031,120.3172843963245,844.35,5.724693,0.8475,59.2259375,0.86309625,0.82,0.080211522930883,45.0,45.0,180.0,1.5,6.7548,844.35
2022-05-27,Khavda Renewable Energy Park,104.91338251205146,52.633524999999985,157.54690751205143,828.0,5.9702112,0.9013,58.845,0.8646199999999999,0.82,0.10503127167470096,45.0,45.0,180.0,1.5,6.624,828.0
2022-05-28,Khavda Renewable Energy Park,91.39583155997153,75.1484181412894,166.54424970126092,794.5250000000001,5.44662778,0.8569,57.89890625,0.868404375,0.82,0.11102949980084062,45.0,45.0,180.0,1.5,6.3562,794.5250000000001
2022-05-29,Khavda Renewable Energy Park,73.95405565336635,51.335059807956114,125.28911546132247,782.55,4.8580704,0.776,57.5146875,0.86994125,0.82,0.08352607697421498,45.0,45.0,180.0,1.5,6.2604,782.55
2022-05-30,Khavda Renewable Energy Park,109.17997117784071,43.52710809327847,152.7070792711192,836.7,6.136692480000001,0.9168000000000001,59.856875,0.8605725,0.82,0.10180471951407946,45.0,45.0,180.0,1.5,6.6936,836.7
2022-05-31,Khavda Renewable Energy Park,118.27694534379538,41.93203542524004,160.2089807690354,880.625,6.572985,0.933,61.17953125,0.855281875,0.82,0.10680598717935694,45.0,45.0,180.0,1.5,7.045,880.625
2022-06-01,Khavda Renewable Energy Park,119.9953774511625,30.550229389574735,150.54560684073724,897.15,6.6934567199999995,0.9326,61.8859375,0.85245625,0.82,0.10036373789382483,45.0,45.0,180.0,1.5,7.1772,897.15
2022-06-02,Khavda Renewable Energy Park,116.21792184525387,41.93203542524004,158.1499572704939,901.675,6.61396646,0.9169,62.53734375,0.849850625,0.82,0.10543330484699594,45.0,45.0,180.0,1.5,7.2134,901.675
2022-06-03,Khavda Renewable Energy Park,126.54177650271464,45.39899067215363,171.94076717486826,928.65,7.00796436,0.9433,62.780312499999994,0.84887875,0.82,0.11462717811657884,45.0,45.0,180.0,1.5,7.4292,928.65
2022-06-04,Khavda Renewable Energy Park,118.56454371679074,43.52710809327847,162.0916518100692,947.4625,6.84825895,0.9035,62.558203125000006,0.8497671874999999,0.82,0.1080611012067128,45.0,45.0,180.0,1.5,7.5797,947.4625
2022-06-05,Khavda Renewable Energy Park,116.0596933820474,22.612298525377227,138.67199190742463,947.1,6.772143840000001,0.8938,62.426874999999995,0.8502925,0.82,0.09244799460494975,45.0,45.0,180.0,1.5,7.5768,947.1
2022-06-06,Khavda Renewable Energy Park,104.8257353812726,22.02115764746227,126.84689302873487,904.8874999999999,6.279195339999999,0.8674,61.627734375,0.8534890625,0.82,0.08456459535248992,45.0,45.0,180.0,1.5,7.2391,904.8874999999999
2022-06-07,Khavda Renewable Energy Park,95.7176641701315,26.548148148148144,122.26581231827964,878.525,5.890334419999999,0.8381,60.043906250000006,0.859824375,0.82,0.08151054154551976,45.0,45.0,180.0,1.5,7.0282,878.525
2022-06-08,Khavda Renewable Energy Park,111.8566815460791,33.75363511659807,145.61031666267718,904.8000000000001,6.480539520000001,0.8953,61.265,0.85494,0.82,0.09707354444178479,45.0,45.0,180.0,1.5,7.2384,904.8000000000001
2022-06-09,Khavda Renewable Energy Park,119.07482976925543,50.82171303155008,169.89654280080552,910.925,6.71023792,0.9208000000000001,61.34640625,0.8546143749999999,0.82,0.11326436186720368,45.0,45.0,180.0,1.5,7.2874,910.925
2022-06-10,Khavda Renewable Energy Park,94.50374293392912,30.732799999999987,125.2365429339291,926.4875000000001,6.03921612,0.8148,62.082734375,0.8516690625,0.82,0.0834910286226194,45.0,45.0,180.0,1.5,7.4119,926.4875000000001
2022-06-11,Khavda Renewable Energy Park,109.10169443573501,18.169025,127.27071943573502,935.5250000000001,6.5329581800000005,0.8729,62.89515625,0.848419375,0.82,0.08484714629049,45.0,45.0,180.0,1.5,7.4842,935.5250000000001
2022-06-12,Khavda Renewable Energy Park,8.617339631758334,9.18756073388203,17.804900365640364,735.8375,1.6058917600000002,0.27280000000000004,56.924921874999995,0.8723003125,0.82,0.011869933577093577,45.0,45.0,180.0,1.5,5.8867,735.8375
2022-06-13,Khavda Renewable Energy Park,10.162749575330118,0.7782079561042532,10.940957531434371,579.425,1.5292184599999998,0.32989999999999997,51.66703125,0.893331875,0.82,0.007293971687622914,45.0,45.0,180.0,1.5,4.6354,579.425
2022-06-14,Khavda Renewable Energy Park,19.814351559569296,0.4359031550068585,20.250254714576155,720.275,2.40456606,0.4173,56.078593749999996,0.875685625,0.82,0.013500169809717437,45.0,45.0,180.0,1.5,5.7622,720.275
2022-06-15,Khavda Renewable Energy Park,28.91575397105948,15.24857314814815,44.16432711920763,824.0375,3.13068327,0.4749,59.38117187500001,0.8624753125,0.82,0.029442884746138417,45.0,45.0,180.0,1.5,6.5923,824.0375
2022-06-16,Khavda Renewable Energy Park,4.94213986334766,28.58945185185184,33.531591715199504,771.5999999999999,1.24875744,0.20230000000000004,58.1125,0.86755,0.82,0.02235439447679967,45.0,45.0,180.0,1.5,6.1728,771.5999999999999
2022-06-17,Khavda Renewable Energy Park,72.69164189043045,20.448834019204394,93.14047590963484,809.6375,4.9219482900000004,0.7599,59.531171875,0.8618753125,0.82,0.06209365060642323,45.0,45.0,180.0,1.5,6.4771,809.6375
2022-06-18,Khavda Renewable Energy Park,28.332783678161793,18.68934777091906,47.02213144908085,742.8875,2.92875968,0.4928,57.365234375,0.8705390625,0.82,0.03134808763272057,45.0,45.0,180.0,1.5,5.9431,742.8875
2022-06-19,Khavda Renewable Energy Park,22.483912136877265,20.86996395747599,43.353876094353254,739.325,2.60124108,0.43979999999999997,57.11390625,0.871544375,0.82,0.028902584062902168,45.0,45.0,180.0,1.5,5.9146,739.325
2022-06-20,Khavda Renewable Energy Park,0.7194917355999507,50.058127537722896,50.77761927332285,662.7875,0.43743975000000007,0.08250000000000002,53.972109375,0.8841115625,0.82,0.03385174618221523,45.0,45.0,180.0,1.5,5.3023,662.7875
2022-06-21,Khavda Renewable Energy Park,6.3191385616004245,48.30625486968449,54.62539343128491,569.85,1.19394972,0.2619,50.9578125,0.89616875,0.82,0.036416928954189944,45.0,45.0,180.0,1.5,4.5588,569.85
2022-06-22,Khavda Renewable Energy Park,15.608521465114732,0.0,15.608521465114732,699.2375,2.1033063999999997,0.376,56.191171875,0.8752353125,0.82,0.010405680976743156,45.0,45.0,180.0,1.5,5.5939,699.2375
2022-06-23,Khavda Renewable Energy Park,16.02220339682335,0.0033185185185185266,16.02552191534187,730.625,2.1866144999999997,0.3741,57.85203125,0.868591875,0.82,0.010683681276894579,45.0,45.0,180.0,1.5,5.845,730.625
2022-06-24,Khavda Renewable Energy Park,19.2065784044058,0.3556518518518515,19.562230256257653,792.3875,2.5083818700000005,0.39570000000000005,60.472109375,0.8581115625,0.82,0.013041486837505101,45.0,45.0,180.0,1.5,6.3391,792.3875
2022-06-25,Khavda Renewable Energy Park,50.19266216321015,10.292352537722907,60.48501470093306,874.05,4.282145760000001,0.6124,62.8040625,0.84878375,0.82,0.04032334313395537,45.0,45.0,180.0,1.5,6.9924,874.05
2022-06-26,Khavda Renewable Energy Park,50.02984373468804,3.8875150548696857,53.91735878955773,823.075,4.13249496,0.6275999999999999,61.14109375,0.8554356249999999,0.82,0.035944905859705154,45.0,45.0,180.0,1.5,6.5846,823.075
2022-06-27,Khavda Renewable Energy Park,3.8626810330531547,3.236244993141289,7.098926026194444,491.70000000000005,0.86421192,0.2197,49.455625000000005,0.9021775,0.82,0.004732617350796295,45.0,45.0,180.0,1.5,3.9336,491.70000000000005
2022-06-28,Khavda Renewable Energy Park,25.343134347881165,10.204384190672153,35.54751853855332,719.875,2.7153685000000003,0.47150000000000003,55.54609375,0.877815625,0.82,0.02369834569236888,45.0,45.0,180.0,1.5,5.759,719.875
2022-06-29,Khavda Renewable Energy Park,1.2144630537162442,13.486735562414268,14.701198616130512,622.625,0.5474119,0.1099,51.197031249999995,0.895211875,0.82,0.009800799077420342,45.0,45.0,180.0,1.5,4.981,622.625
2022-06-30,Khavda Renewable Energy Park,0.3282945893168569,27.897801920438944,28.226096509755802,604.8,0.2815948799999996,0.05819999999999992,52.92,0.88832,0.82,0.018817397673170536,45.0,45.0,180.0,1.5,4.8384,604.8
2022-07-01,Khavda Renewable Energy Park,4.229563335030173,20.033407784636488,24.26297111966666,620.1624999999999,1.0220277999999998,0.20599999999999996,52.280078124999996,0.8908796875,0.82,0.016175314079777774,45.0,45.0,180.0,1.5,4.9613,620.1624999999999
2022-07-02,Khavda Renewable Energy Park,0.005192309362952385,3.1154020919067196,3.120594401269672,333.15,0.025585919999999845,0.009599999999999942,40.6409375,0.93743625,0.82,0.0020803962675131145,45.0,45.0,180.0,1.5,2.6652,333.15
2022-07-03,Khavda Renewable Energy Park,4.413381128737295,1.3999999999999997,5.813381128737294,619.7375000000001,1.0386800500000002,0.20950000000000002,50.14679687500001,0.8994128124999999,0.82,0.003875587419158196,45.0,45.0,180.0,1.5,4.9579,619.7375000000001
2022-07-04,Khavda Renewable Energy Park,2.372971264570574,0.6873462277091905,3.0603174922797645,631.925,0.7699374199999999,0.1523,50.64765625,0.8974093750000001,0.82,0.002040211661519843,45.0,45.0,180.0,1.5,5.0554,631.925
2022-07-05,Khavda Renewable Energy Park,0.9728515484553772,0.0,0.9728515484553772,612.2375,0.48489210000000044,0.09900000000000009,50.322421875,0.8987103125,0.82,0.0006485676989702515,45.0,45.0,180.0,1.5,4.8979,612.2375
2022-07-06,Khavda Renewable Energy Park,2.523532704134927,0.0,2.523532704134927,602.4875,0.77214798,0.1602,48.827734375,0.9046890625,0.82,0.0016823551360899513,45.0,45.0,180.0,1.5,4.8199,602.4875
2022-07-07,Khavda Renewable Energy Park,1.4131333092868836,0.05721179698216738,1.470345106269051,540.0875000000001,0.5444081999999996,0.1259999999999999,46.60773437500001,0.9135690624999999,0.82,0.000980230070846034,45.0,45.0,180.0,1.5,4.3207,540.0875000000001
2022-07-08,Khavda Renewable Energy Park,0.008221068095399355,2.3197935185185186,2.328014586613918,307.525,0.03075249999999989,0.012499999999999956,37.900156249999995,0.948399375,0.82,0.0015520097244092787,45.0,45.0,180.0,1.5,2.4602,307.525
2022-07-09,Khavda Renewable Energy Park,0.45837161455220526,7.082489814814814,7.540861429367019,544.2249999999999,0.31086132000000005,0.07140000000000002,46.047031249999996,0.915811875,0.82,0.005027240952911346,45.0,45.0,180.0,1.5,4.3538,544.2249999999999
2022-07-10,Khavda Renewable Energy Park,0.01224141577694294,5.213424999999999,5.225666415776942,452.375,0.04596129999999976,0.012699999999999934,42.49671875,0.930013125,0.82,0.0034837776105179612,45.0,45.0,180.0,1.5,3.619,452.375
2022-07-11,Khavda Renewable Energy Park,0.07944243703888212,8.944373388203017,9.023815825241899,442.625,0.11579069999999983,0.03269999999999995,42.39203125,0.930431875,0.82,0.0060158772168279325,45.0,45.0,180.0,1.5,3.541,442.625
2022-07-12,Khavda Renewable Energy Park,0.03162064863371931,1.4234632030178316,1.455083851651551,357.3625,0.06518292000000013,0.022800000000000042,39.117578125,0.9435296875,0.82,0.000970055901101034,45.0,45.0,180.0,1.5,2.8589,357.3625
2022-07-13,Khavda Renewable Energy Park,8.177139240091082,0.07886018518518517,8.255999425276267,602.7875,1.38737571,0.28769999999999996,47.877109375,0.9084915625,0.82,0.005503999616850845,45.0,45.0,180.0,1.5,4.8223,602.7875
2022-07-14,Khavda Renewable Energy Park,3.293824843157595,0.010292352537722914,3.304117195695318,693.5375,0.9498689600000001,0.17120000000000002,50.443046875,0.8982278125000001,0.82,0.002202744797130212,45.0,45.0,180.0,1.5,5.5483,693.5375
2022-07-15,Khavda Renewable Energy Park,1.532431560674398,0.16359067215363507,1.696022232828033,577.175,0.5864098,0.127,46.876718749999995,0.912493125,0.82,0.0011306814885520219,45.0,45.0,180.0,1.5,4.6174,577.175
2022-07-16,Khavda Renewable Energy Park,6.558490082004584,9.18756073388203,15.746050815886615,589.8,1.2286713600000003,0.2604000000000001,47.741249999999994,0.909035,0.82,0.010497367210591076,45.0,45.0,180.0,1.5,4.7184,589.8
2022-07-17,Khavda Renewable Energy Park,16.789728202505916,23.06253031550069,39.85225851800661,516.6875,1.8278337,0.44220000000000004,44.706484375,0.9211740625,0.82,0.02656817234533774,45.0,45.0,180.0,1.5,4.1335,516.6875
2022-07-18,Khavda Renewable Energy Park,3.1237032459287137,0.15268834019204386,3.2763915861207575,629.875,0.8782977000000005,0.17430000000000012,48.78359375,0.904865625,0.82,0.0021842610574138383,45.0,45.0,180.0,1.5,5.039,629.875
2022-07-19,Khavda Renewable Energy Park,4.315772080526086,3.0758,7.391572080526086,653.4250000000001,1.0522756199999996,0.20129999999999992,49.11953125,0.903521875,0.82,0.004927714720350724,45.0,45.0,180.0,1.5,5.2274,653.4250000000001
2022-07-20,Khavda Renewable Energy Park,2.604138181392449,13.592651851851848,16.196790033244298,624.15,0.7979133600000002,0.15980000000000005,48.574687499999996,0.90570125,0.82,0.010797860022162865,45.0,45.0,180.0,1.5,4.9932,624.15
2022-07-21,Khavda Renewable Energy Park,9.6901406695389,16.666176851851855,26.356317521390757,606.9250000000001,1.5158558800000004,0.31220000000000003,47.99640625000001,0.9080143749999999,0.82,0.017570878347593837,45.0,45.0,180.0,1.5,4.8554,606.9250000000001
2022-07-22,Khavda Renewable Energy Park,2.861326182238699,10.55928803155007,13.420614213788769,550.35,0.78105672,0.1774,46.0584375,0.91576625,0.82,0.008947076142525845,45.0,45.0,180.0,1.5,4.4028,550.35
2022-07-23,Khavda Renewable Energy Park,2.9906983995820164,10.292352537722907,13.283050937304925,501.575,0.75998644,0.1894,44.65421875,0.921383125,0.82,0.008855367291536617,45.0,45.0,180.0,1.5,4.0126,501.575
2022-07-24,Khavda Renewable Energy Park,0.0012099442908110047,10.380824999999996,10.382034944290806,158.7875,0.008383979999999923,0.006599999999999939,32.582109375,0.9696715625,0.82,0.006921356629527205,45.0,45.0,180.0,1.5,1.2703,158.7875
2022-07-25,Khavda Renewable Energy Park,0.5904615543694033,2.19153988340192,2.7820014377713234,513.4499999999999,0.3409307999999998,0.08299999999999996,43.6653125,0.92533875,0.82,0.0018546676251808823,45.0,45.0,180.0,1.5,4.1076,513.4499999999999
2022-07-26,Khavda Renewable Energy Park,0.0043517281454594076,2.287273525377229,2.2916252535226884,434.72499999999997,0.02677905999999975,0.007699999999999929,41.02515625,0.935899375,0.82,0.0015277501690151257,45.0,45.0,180.0,1.5,3.4778,434.72499999999997
2022-07-27,Khavda Renewable Energy Park,0.35211389288007977,3.7060268518518518,4.058140744731931,481.8625,0.2548088900000002,0.06610000000000005,43.228203125,0.9270871875,0.82,0.0027054271631546207,45.0,45.0,180.0,1.5,3.8549,481.8625
2022-07-28,Khavda Renewable Energy Park,13.914742223162934,3.8875150548696857,17.80225727803262,734.225,2.01295126,0.3427,51.374531250000004,0.894501875,0.82,0.011868171518688414,45.0,45.0,180.0,1.5,5.8738,734.225
2022-07-29,Khavda Renewable Energy Park,19.682390778552453,3.933794513031549,23.616185291584003,752.7,2.4248983200000005,0.40270000000000006,51.541875000000005,0.8938325,0.82,0.01574412352772267,45.0,45.0,180.0,1.5,6.0216,752.7
2022-07-30,Khavda Renewable Energy Park,24.76597239488854,10.292352537722907,35.05832493261145,519.2375000000001,2.22358267,0.5353,44.326171875,0.9226953125,0.82,0.023372216621740965,45.0,45.0,180.0,1.5,4.1539,519.2375000000001
2022-07-31,Khavda Renewable Energy Park,32.944504290885284,15.711789746227712,48.656294037113,517.8625,2.5607264900000004,0.6181000000000001,44.243203124999994,0.9230271875,0.82,0.03243752935807533,45.0,45.0,180.0,1.5,4.1429,517.8625
2022-08-01,Khavda Renewable Energy Park,37.71151854074287,14.349632956104253,52.061151496847124,568.65,2.8823731199999996,0.6335999999999999,46.0703125,0.91571875,0.82,0.03470743433123141,45.0,45.0,180.0,1.5,4.5492,568.65
2022-08-02,Khavda Renewable Energy Park,13.035511045947256,4.992391117969823,18.02790216391708,396.0625,1.39952645,0.4417,41.216953125,0.9351321875,0.82,0.012018601442611387,45.0,45.0,180.0,1.5,3.1685,396.0625
2022-08-03,Khavda Renewable Energy Park,4.7928795859567295,0.06292894375857343,4.855808529715303,617.9375,1.0766943,0.2178,48.410546875,0.9063578125,0.82,0.0032372056864768688,45.0,45.0,180.0,1.5,4.9435,617.9375
2022-08-04,Khavda Renewable Energy Park,4.149930070352484,5.185185185185198e-05,4.149981922204336,686.275,1.06180468,0.19340000000000002,50.95609375,0.896175625,0.82,0.002766654614802891,45.0,45.0,180.0,1.5,5.4902,686.275
2022-08-05,Khavda Renewable Energy Park,0.20747261702153574,0.0,0.20747261702153574,517.1125,0.20312178999999966,0.04909999999999992,44.369765625,0.9225209375,0.82,0.00013831507801435717,45.0,45.0,180.0,1.5,4.1369,517.1125
2022-08-06,Khavda Renewable Energy Park,1.2176188318111292,0.21238518518518512,1.4300040169963144,562.025,0.5148149000000002,0.11450000000000005,45.993281249999995,0.916026875,0.82,0.0009533360113308763,45.0,45.0,180.0,1.5,4.4962,562.025
2022-08-07,Khavda Renewable Energy Park,7.659323605993678,0.00421920438957475,7.663542810383253,690.125,1.4448457000000001,0.26170000000000004,50.42640625,0.898294375,0.82,0.005109028540255502,45.0,45.0,180.0,1.5,5.521,690.125
2022-08-08,Khavda Renewable Energy Park,0.15015731132369833,0.0,0.15015731132369833,543.275,0.1777595800000002,0.04090000000000005,46.02734375,0.915890625,0.82,0.00010010487421579889,45.0,45.0,180.0,1.5,4.3462,543.275
2022-08-09,Khavda Renewable Energy Park,9.235366891307843,0.0,9.235366891307843,754.5875,1.6691475500000004,0.2765000000000001,53.150859374999996,0.8873965625,0.82,0.006156911260871895,45.0,45.0,180.0,1.5,6.0367,754.5875
2022-08-10,Khavda Renewable Energy Park,13.620794713962045,0.0,13.620794713962045,807.3625,2.10689318,0.32620000000000005,55.280078125,0.8788796875,0.82,0.00908052980930803,45.0,45.0,180.0,1.5,6.4589,807.3625
2022-08-11,Khavda Renewable Energy Park,0.6467415872578793,0.12290809327846354,0.7696496805363429,482.85,0.34687944,0.08979999999999999,44.8190625,0.92072375,0.82,0.0005130997870242286,45.0,45.0,180.0,1.5,3.8628,482.85
2022-08-12,Khavda Renewable Energy Park,0.10327421879420251,3.8875150548696857,3.9907892736638884,460.075,0.13470995999999988,0.036599999999999966,42.77734375,0.928890625,0.82,0.002660526182442592,45.0,45.0,180.0,1.5,3.6806,460.075
2022-08-13,Khavda Renewable Energy Park,8.831770632645354,8.164800000000003,16.99657063264536,731.225,1.59875034,0.2733,50.91078125,0.8963568749999999,0.82,0.01133104708843024,45.0,45.0,180.0,1.5,5.8498,731.225
2022-08-14,Khavda Renewable Energy Park,0.40037069998966507,16.78812400548697,17.188494705476636,486.025,0.2725628200000002,0.07010000000000005,42.68828125,0.929246875,0.82,0.011458996470317758,45.0,45.0,180.0,1.5,3.8882,486.025
2022-08-15,Khavda Renewable Energy Park,0.37604891977223337,6.038281858710561,6.414330778482794,556.7375,0.28415881999999987,0.06379999999999997,45.038046875,0.9198478125,0.82,0.00427622051898853,45.0,45.0,180.0,1.5,4.4539,556.7375
2022-08-16,Khavda Renewable Energy Park,0.013918781652919777,0.09338542524005485,0.10730420689297462,279.92499999999995,0.03806980000000003,0.017000000000000015,36.56765625,0.953729375,0.82,7.153613792864974e-05,45.0,45.0,180.0,1.5,2.2394,279.92499999999995
2022-08-17,Khavda Renewable Energy Park,0.0001831062654922906,13.486735562414268,13.48691866867976,154.5625,0.0032149000000000574,0.0026000000000000467,32.140078125,0.9714396875,0.82,0.008991279112453173,45.0,45.0,180.0,1.5,1.2365,154.5625
2022-08-18,Khavda Renewable Energy Park,0.005993954699179004,11.199999999999998,11.205993954699176,428.075,0.031163859999999988,0.009099999999999997,40.67734375,0.937290625,0.82,0.007470662636466117,45.0,45.0,180.0,1.5,3.4246,428.075
2022-08-19,Khavda Renewable Energy Park,0.29178834289969857,5.615761042524007,5.907549385423706,480.3625,0.23134257999999971,0.06019999999999992,42.721328125,0.9291146875,0.82,0.003938366256949137,45.0,45.0,180.0,1.5,3.8429,480.3625
2022-08-20,Khavda Renewable Energy Park,15.651138122823742,6.35271412894376,22.0038522517675,554.875,1.8293119000000002,0.4121,44.829843749999995,0.920680625,0.82,0.014669234834511668,45.0,45.0,180.0,1.5,4.439,554.875
2022-08-21,Khavda Renewable Energy Park,0.4539925860602388,3.27720963648834,3.731202222548579,484.5,0.2899248000000003,0.07480000000000009,42.910624999999996,0.9283575000000001,0.82,0.002487468148365719,45.0,45.0,180.0,1.5,3.876,484.5
2022-08-22,Khavda Renewable Energy Park,1.5159158548552365,3.933794513031549,5.4497103678867855,607.775,0.5985368199999999,0.12309999999999999,46.90296875,0.912388125,0.82,0.003633140245257857,45.0,45.0,180.0,1.5,4.8622,607.775
2022-08-23,Khavda Renewable Energy Park,0.37951821736561736,8.240633573388202,8.62015179075382,292.075,0.20305053999999992,0.08689999999999998,36.54734375,0.953810625,0.82,0.005746767860502547,45.0,45.0,180.0,1.5,2.3366,292.075
