date,solar_generation_mw,wind_generation_mw,total_generation_mw,dam_price_rs_mwh,dam_price_rs_kwh,rtm_price_rs_mwh,rtm_price_rs_kwh,revenue_inr,solar_revenue_inr,wind_revenue_inr,revenue_lakhs,revenue_crores,month,year
2022-06-09,119.07482976925544,50.82171303155008,169.89654280080552,5210.41,5.21,4765.66,4.77,885230.65,620428.68,264801.96,8.8523,0.088523,2022-06,2022
2022-06-10,94.50374293392912,30.732799999999987,125.2365429339291,4828.83,4.83,4657.02,4.66,604745.98,456342.51,148403.47,6.0475,0.060475,2022-06,2022
2022-06-11,109.101694435735,18.169025,127.27071943573502,4856.26,4.86,4492.31,4.49,618059.7,529826.19,88233.51,6.1806,0.061806,2022-06,2022
2022-06-12,8.617339631758334,9.18756073388203,17.804900365640364,5140.19,5.14,5092.19,5.09,91520.57,44294.76,47225.81,0.9152,0.009152,2022-06,2022
2022-06-13,10.162749575330118,0.7782079561042532,10.940957531434371,5828.6,5.83,5739.71,5.74,63770.47,59234.6,4535.86,0.6377,0.006377,2022-06,2022
2022-06-14,19.814351559569296,0.4359031550068585,20.250254714576155,5974.72,5.97,5661.3,5.66,120989.6,118385.2,2604.4,1.2099,0.012099,2022-06,2022
2022-06-15,28.91575397105948,15.24857314814815,44.16432711920763,5231.02,5.23,4945.55,4.95,231024.48,151258.89,79765.59,2.3102,0.023102,2022-06,2022
2022-06-16,4.94213986334766,28.58945185185184,33.531591715199504,4571.9,4.57,4373.39,4.37,153303.08,22594.97,130708.11,1.533,0.01533,2022-06,2022
2022-06-17,72.69164189043045,20.448834019204394,93.14047590963484,7197.5,7.2,7454.9,7.45,670378.58,523198.09,147180.48,6.7038,0.067038,2022-06,2022
2022-06-18,28.332783678161796,18.68934777091906,47.02213144908085,4101.96,4.1,3783.06,3.78,192882.9,116219.95,76662.96,1.9288,0.019288,2022-06,2022
2022-06-19,22.483912136877265,20.86996395747599,43.35387609435325,4863.82,4.86,5046.87,5.05,210865.45,109357.7,101507.75,2.1087,0.021087,2022-06,2022
2022-06-20,0.7194917355999507,50.058127537722896,50.77761927332285,3908.95,3.91,4373.08,4.37,198487.17,2812.46,195674.72,1.9849,0.019849,2022-06,2022
2022-06-21,6.3191385616004245,48.30625486968449,54.62539343128491,4325.78,4.33,4452.82,4.45,236297.43,27335.2,208962.23,2.363,0.02363,2022-06,2022
2022-06-22,15.608521465114732,0.0,15.608521465114732,5360.28,5.36,5380.73,5.38,83666.05,83666.05,0.0,0.8367,0.008367,2022-06,2022
2022-06-23,16.02220339682335,0.0033185185185185,16.02552191534187,5095.65,5.1,5428.88,5.43,81660.45,81643.54,16.91,0.8166,0.008166,2022-06,2022
2022-06-24,19.2065784044058,0.3556518518518515,19.562230256257653,4953.3,4.95,5290.94,5.29,96897.6,95135.94,1761.65,0.969,0.00969,2022-06,2022
2022-06-25,50.19266216321015,10.292352537722907,60.48501470093306,4791.48,4.79,4178.61,4.18,289812.74,240497.14,49315.6,2.8981,0.028981,2022-06,2022
2022-06-26,50.02984373468804,3.8875150548696857,53.91735878955773,4900.81,4.9,5308.3,5.31,264238.73,245186.76,19051.97,2.6424,0.026424,2022-06,2022
2022-06-27,3.8626810330531542,3.236244993141289,7.098926026194444,5856.49,5.86,6392.59,6.39,41574.79,22621.75,18953.04,0.4157,0.004157,2022-06,2022
2022-06-28,25.343134347881165,10.204384190672153,35.54751853855332,6063.22,6.06,6662.53,6.66,215532.43,153661.0,61871.43,2.1553,0.021553,2022-06,2022
2022-06-29,1.2144630537162442,13.486735562414268,14.701198616130512,6253.95,6.25,6470.29,6.47,91940.56,7595.19,84345.37,0.9194,0.009194,2022-06,2022
2022-06-30,0.3282945893168569,27.897801920438944,28.2260965097558,4536.14,4.54,4751.91,4.75,128037.53,1489.19,126548.34,1.2804,0.012804,2022-06,2022
2022-07-01,4.229563335030173,20.033407784636488,24.26297111966666,3448.08,3.45,3554.55,3.55,83660.67,14583.87,69076.79,0.8366,0.008366,2022-07,2022
2022-07-02,0.0051923093629523,3.11540209190672,3.120594401269672,3686.42,3.69,3806.65,3.81,11503.82,19.14,11484.68,0.115,0.00115,2022-07,2022
2022-07-03,4.413381128737295,1.3999999999999997,5.813381128737294,2870.89,2.87,3010.13,3.01,16689.58,12670.33,4019.25,0.1669,0.001669,2022-07,2022
2022-07-04,2.372971264570574,0.6873462277091905,3.0603174922797645,3497.29,3.5,3555.02,3.56,10702.82,8298.97,2403.85,0.107,0.00107,2022-07,2022
2022-07-05,0.9728515484553772,0.0,0.9728515484553772,4108.91,4.11,3875.66,3.88,3997.36,3997.36,0.0,0.04,0.0004,2022-07,2022
2022-07-06,2.523532704134927,0.0,2.523532704134927,4254.31,4.25,4310.79,4.31,10735.89,10735.89,0.0,0.1074,0.001074,2022-07,2022
2022-07-07,1.4131333092868836,0.0572117969821673,1.470345106269051,3895.62,3.9,3837.4,3.84,5727.91,5505.03,222.88,0.0573,0.000573,2022-07,2022
2022-07-08,0.0082210680953993,2.3197935185185186,2.328014586613918,3303.29,3.3,3595.25,3.6,7690.11,27.16,7662.95,0.0769,0.000769,2022-07,2022
2022-07-09,0.4583716145522052,7.082489814814814,7.540861429367019,4121.64,4.12,4714.2,4.71,31080.72,1889.24,29191.47,0.3108,0.003108,2022-07,2022
2022-07-10,0.0122414157769429,5.213424999999999,5.225666415776942,3108.07,3.11,2936.86,2.94,16241.74,38.05,16203.69,0.1624,0.001624,2022-07,2022
2022-07-11,0.0794424370388821,8.944373388203017,9.0238158252419,3713.09,3.71,3591.85,3.59,33506.24,294.98,33211.26,0.3351,0.003351,2022-07,2022
2022-07-12,0.0316206486337193,1.4234632030178316,1.455083851651551,3162.87,3.16,2865.3,2.87,4602.24,100.01,4502.23,0.046,0.00046,2022-07,2022
2022-07-13,8.177139240091082,0.0788601851851851,8.255999425276267,3791.62,3.79,4230.33,4.23,31303.61,31004.6,299.01,0.313,0.00313,2022-07,2022
2022-07-14,3.293824843157595,0.0102923525377229,3.304117195695318,3860.45,3.86,3986.26,3.99,12755.38,12715.65,39.73,0.1276,0.001276,2022-07,2022
2022-07-15,1.532431560674398,0.163590672153635,1.696022232828033,3620.24,3.62,3876.5,3.88,6140.01,5547.77,592.24,0.0614,0.000614,2022-07,2022
2022-07-16,6.558490082004584,9.18756073388203,15.746050815886615,3544.53,3.54,3476.17,3.48,55812.35,23246.76,32565.58,0.5581,0.005581,2022-07,2022
2022-07-17,16.789728202505916,23.06253031550069,39.85225851800661,3713.07,3.71,4129.51,4.13,147974.23,62341.44,85632.79,1.4797,0.014797,2022-07,2022
2022-07-18,3.1237032459287137,0.1526883401920438,3.276391586120757,2878.67,2.88,2830.74,2.83,9431.65,8992.11,439.54,0.0943,0.000943,2022-07,2022
2022-07-19,4.315772080526086,3.0758,7.391572080526086,3208.63,3.21,3201.29,3.2,23716.82,13847.72,9869.1,0.2372,0.002372,2022-07,2022
2022-07-20,2.604138181392449,13.592651851851848,16.196790033244298,3237.65,3.24,3326.16,3.33,52439.54,8431.29,44008.25,0.5244,0.005244,2022-07,2022
2022-07-21,9.6901406695389,16.666176851851855,26.35631752139076,3123.64,3.12,3241.04,3.24,82327.65,30268.51,52059.14,0.8233,0.008233,2022-07,2022
2022-07-22,2.861326182238699,10.55928803155007,13.420614213788769,3069.49,3.07,2976.87,2.98,41194.44,8782.81,32411.63,0.4119,0.004119,2022-07,2022
2022-07-23,2.9906983995820164,10.292352537722907,13.283050937304925,2974.54,2.97,3122.16,3.12,39510.97,8895.95,30615.01,0.3951,0.003951,2022-07,2022
2022-07-24,0.001209944290811,10.380824999999996,10.382034944290806,2652.89,2.65,2925.2,2.93,27542.4,3.21,27539.19,0.2754,0.002754,2022-07,2022
2022-07-25,0.5904615543694033,2.19153988340192,2.782001437771324,3138.0,3.14,3071.35,3.07,8729.92,1852.87,6877.05,0.0873,0.000873,2022-07,2022
2022-07-26,0.0043517281454594,2.287273525377229,2.2916252535226884,3509.25,3.51,3681.45,3.68,8041.89,15.27,8026.61,0.0804,0.000804,2022-07,2022
2022-07-27,0.3521138928800797,3.706026851851852,4.058140744731931,3553.02,3.55,3572.43,3.57,14418.66,1251.07,13167.59,0.1442,0.001442,2022-07,2022
2022-07-28,13.914742223162934,3.8875150548696857,17.80225727803262,3636.4,3.64,3194.74,3.19,64736.13,50599.57,14136.56,0.6474,0.006474,2022-07,2022
2022-07-29,19.682390778552453,3.933794513031549,23.616185291584003,3650.76,3.65,3596.59,3.6,86217.02,71855.68,14361.34,0.8622,0.008622,2022-07,2022
2022-07-30,24.76597239488854,10.292352537722907,35.05832493261145,3329.78,3.33,3482.52,3.48,116736.51,82465.24,34271.27,1.1674,0.011674,2022-07,2022
2022-07-31,32.944504290885284,15.711789746227712,48.656294037113,2994.43,2.99,3214.89,3.21,145697.87,98650.01,47047.85,1.457,0.01457,2022-07,2022
2022-08-01,37.71151854074287,14.349632956104251,52.06115149684712,3644.56,3.64,3842.49,3.84,189739.99,137441.89,52298.1,1.8974,0.018974,2022-08,2022
2022-08-02,13.035511045947256,4.992391117969823,18.02790216391708,3505.92,3.51,3424.33,3.42,63204.38,45701.46,17502.92,0.632,0.00632,2022-08,2022
2022-08-03,4.7928795859567295,0.0629289437585734,4.855808529715303,3698.91,3.7,3782.01,3.78,17961.2,17728.43,232.77,0.1796,0.001796,2022-08,2022
2022-08-04,4.149930070352484,5.185185185185198e-05,4.149981922204336,3072.97,3.07,3602.06,3.6,12752.77,12752.61,0.16,0.1275,0.001275,2022-08,2022
2022-08-05,0.2074726170215357,0.0,0.2074726170215357,3763.86,3.76,3924.74,3.92,780.9,780.9,0.0,0.0078,7.8e-05,2022-08,2022
2022-08-06,1.2176188318111292,0.2123851851851851,1.4300040169963144,3232.77,3.23,3333.55,3.33,4622.87,3936.28,686.59,0.0462,0.000462,2022-08,2022
2022-08-07,7.659323605993678,0.0042192043895747,7.663542810383253,2919.89,2.92,2663.69,2.66,22376.7,22364.38,12.32,0.2238,0.002238,2022-08,2022
2022-08-08,0.1501573113236983,0.0,0.1501573113236983,3793.37,3.79,4304.19,4.3,569.6,569.6,0.0,0.0057,5.7e-05,2022-08,2022
2022-08-09,9.235366891307844,0.0,9.235366891307844,3340.83,3.34,3637.99,3.64,30853.79,30853.79,0.0,0.3085,0.003085,2022-08,2022
2022-08-10,13.620794713962043,0.0,13.620794713962043,3321.62,3.32,3666.44,3.67,45243.1,45243.1,0.0,0.4524,0.004524,2022-08,2022
2022-08-11,0.6467415872578793,0.1229080932784635,0.7696496805363429,3800.61,3.8,3612.3,3.61,2925.14,2458.01,467.13,0.0293,0.000293,2022-08,2022
2022-08-12,0.1032742187942025,3.8875150548696857,3.990789273663888,3764.6,3.76,4108.49,4.11,15023.73,388.79,14634.94,0.1502,0.001502,2022-08,2022
2022-08-13,8.831770632645354,8.164800000000003,16.99657063264536,2800.35,2.8,2896.41,2.9,47596.35,24732.05,22864.3,0.476,0.00476,2022-08,2022
2022-08-14,0.400370699989665,16.78812400548697,17.188494705476636,3442.92,3.44,3245.18,3.25,59178.61,1378.44,57800.17,0.5918,0.005918,2022-08,2022
2022-08-15,0.3760489197722333,6.038281858710561,6.414330778482794,2979.62,2.98,2995.35,3.0,19112.27,1120.48,17991.79,0.1911,0.001911,2022-08,2022
2022-08-16,0.0139187816529197,0.0933854252400548,0.1073042068929746,3471.87,3.47,3521.58,3.52,372.55,48.32,324.22,0.0037,3.7e-05,2022-08,2022
2022-08-17,0.0001831062654922,13.486735562414268,13.48691866867976,3369.96,3.37,3486.29,3.49,45450.38,0.62,45449.76,0.4545,0.004545,2022-08,2022
2022-08-18,0.005993954699179,11.199999999999998,11.205993954699176,3009.04,3.01,2879.02,2.88,33719.28,18.04,33701.25,0.3372,0.003372,2022-08,2022
2022-08-19,0.2917883428996985,5.615761042524007,5.907549385423706,3651.95,3.65,4060.21,4.06,21574.07,1065.6,20508.48,0.2157,0.002157,2022-08,2022
2022-08-20,15.651138122823742,6.35271412894376,22.0038522517675,3560.7,3.56,3800.78,3.8,78349.12,55729.01,22620.11,0.7835,0.007835,2022-08,2022
2022-08-21,0.4539925860602388,3.27720963648834,3.731202222548579,3286.29,3.29,3409.74,3.41,12261.81,1491.95,10769.86,0.1226,0.001226,2022-08,2022
2022-08-22,1.5159158548552365,3.933794513031549,5.4497103678867855,3894.63,3.89,4492.38,4.49,21224.61,5903.93,15320.67,0.2122,0.002122,2022-08,2022
2022-08-23,0.3795182173656173,8.240633573388202,8.62015179075382,3655.51,3.66,3683.39,3.68,31511.05,1387.33,30123.72,0.3151,0.003151,2022-08,2022
2022-08-24,1.3289775031752753,18.42796210562414,19.756939608799414,3301.94,3.3,3456.84,3.46,65236.23,4388.2,60848.03,0.6524,0.006524,2022-08,2022
2022-08-25,25.22151925417651,3.036534945130316,28.258054199306827,3679.63,3.68,3934.08,3.93,103979.18,92805.86,11173.33,1.0398,0.010398,2022-08,2022
2022-08-26,41.98440131294855,0.6587105624142665,42.64311187536281,3371.25,3.37,3680.74,3.68,143760.59,141539.91,2220.68,1.4376,0.014376,2022-08,2022
2022-08-27,29.662848193054845,0.2940775377229083,29.956925730777755,3467.13,3.47,3563.37,3.56,103864.56,102844.95,1019.61,1.0386,0.010386,2022-08,2022
2022-08-28,5.818534148970301,0.5274005486968448,6.345934697667145,3285.53,3.29,3664.93,3.66,20849.76,19116.97,1732.79,0.2085,0.002085,2022-08,2022
2022-08-29,3.4633933709546825,0.0300068587105624,3.493400229665245,3586.57,3.59,3464.97,3.46,12529.32,12421.7,107.62,0.1253,0.001253,2022-08,2022
2022-08-30,14.768382661169994,0.0,14.768382661169994,3398.23,3.4,3842.47,3.84,50186.36,50186.36,0.0,0.5019,0.005019,2022-08,2022
2022-08-31,29.80192266398689,0.0029207475994513,29.80484341158634,3471.41,3.47,3375.75,3.38,103464.83,103454.69,10.14,1.0346,0.010346,2022-08,2022
2022-09-01,0.5314226595452876,0.2259377229080932,0.7573603824533808,3377.37,3.38,3513.11,3.51,2557.89,1794.81,763.08,0.0256,0.000256,2022-09,2022
2022-09-02,19.49054523949937,0.0,19.49054523949937,3608.24,3.61,3781.23,3.78,70326.56,70326.56,0.0,0.7033,0.007033,2022-09,2022
2022-09-03,89.6112457411008,0.6873462277091905,90.29859196881,3644.7,3.64,3537.15,3.54,329111.28,326606.11,2505.17,3.2911,0.032911,2022-09,2022
2022-09-04,67.97318531108895,10.739784807956102,78.71297011904505,3152.55,3.15,3575.29,3.58,248146.57,214288.87,33857.71,2.4815,0.024815,2022-09,2022
2022-09-05,52.24739910894465,4.467331104252403,56.71473021319705,3998.42,4.0,3571.64,3.57,226769.31,208907.05,17862.27,2.2677,0.022677,2022-09,2022
2022-09-06,62.80644624744122,0.0086268518518518,62.81507309929307,3391.54,3.39,3411.98,3.41,213039.83,213010.57,29.26,2.1304,0.021304,2022-09,2022
2022-09-07,70.32661491892156,0.0,70.32661491892156,3172.17,3.17,3396.19,3.4,223087.98,223087.98,0.0,2.2309,0.022309,2022-09,2022
2022-09-08,39.16472211650746,0.0,39.16472211650746,3946.27,3.95,3476.67,3.48,154554.57,154554.57,0.0,1.5455,0.015455,2022-09,2022
2022-09-09,17.301165466574037,0.0,17.301165466574037,3223.78,3.22,3199.69,3.2,55775.15,55775.15,0.0,0.5578,0.005578,2022-09,2022
2022-09-10,6.548420806061996,0.0,6.548420806061996,4316.61,4.32,4101.08,4.1,28266.98,28266.98,0.0,0.2827,0.002827,2022-09,2022
2022-09-11,0.2121429395127234,0.0823388203017833,0.2944817598145067,3371.02,3.37,3475.94,3.48,992.7,715.14,277.57,0.0099,9.9e-05,2022-09,2022
2022-09-12,0.610856984649719,0.0165448216735253,0.6274018063232445,3611.31,3.61,3745.88,3.75,2265.74,2205.99,59.75,0.0227,0.000227,2022-09,2022
2022-09-13,0.7638335594008057,0.0,0.7638335594008057,3984.71,3.98,4243.76,4.24,3043.66,3043.66,0.0,0.0304,0.000304,2022-09,2022
2022-09-14,2.497554756185708,0.0005274005486968,2.4980821567344047,3949.98,3.95,4476.65,4.48,9867.37,9865.29,2.08,0.0987,0.000987,2022-09,2022
2022-09-15,1.5455738616208567,1.6465363511659814,3.1921102127868384,4544.0,4.54,4644.67,4.64,14504.95,7023.09,7481.86,0.145,0.00145,2022-09,2022
2022-09-16,41.04198324407677,11.293592832647466,52.33557607672424,3363.32,3.36,3487.36,3.49,176021.29,138037.32,37983.97,1.7602,0.017602,2022-09,2022
2022-09-17,39.70736140297737,3.27720963648834,42.984571039465706,3082.91,3.08,3318.27,3.32,132517.56,122414.22,10103.34,1.3252,0.013252,2022-09,2022
2022-09-18,58.74667251863065,0.0177851851851851,58.76445770381584,4362.74,4.36,4044.47,4.04,256374.05,256296.46,77.59,2.5637,0.025637,2022-09,2022
2022-09-19,96.13063909093226,0.0378,96.16843909093228,4480.92,4.48,4583.01,4.58,430923.08,430753.7,169.38,4.3092,0.043092,2022-09,2022
2022-09-20,102.79590321921036,0.3463744513031547,103.14227767051352,3325.39,3.33,3054.39,3.05,342988.3,341836.47,1151.83,3.4299,0.034299,2022-09,2022
2022-09-21,104.2004699696188,0.2778935185185183,104.47836348813732,4110.4,4.11,3988.86,3.99,429447.87,428305.61,1142.25,4.2945,0.042945,2022-09,2022
2022-09-22,69.0869512241062,1.544718518518519,70.63166974262472,3646.78,3.65,3953.15,3.95,257578.16,251944.91,5633.25,2.5758,0.025758,2022-09,2022
2022-09-23,38.264712178346926,4.027452400548694,42.29216457889562,2732.15,2.73,2868.03,2.87,115548.54,104544.93,11003.6,1.1555,0.011555,2022-09,2022
2022-09-24,75.6671728781965,4.074833710562414,79.74200658875891,3862.48,3.86,4021.06,4.02,308001.91,292262.94,15738.96,3.08,0.0308,2022-09,2022
2022-09-25,86.47877202115049,2.4192000000000005,88.8979720211505,3278.55,3.28,3320.7,3.32,291456.45,283524.98,7931.47,2.9146,0.029146,2022-09,2022
2022-09-26,67.65861060689264,0.0025561042524005,67.66116671114504,2969.31,2.97,3208.34,3.21,200906.98,200899.39,7.59,2.0091,0.020091,2022-09,2022
2022-09-27,55.85426926816015,0.0165448216735253,55.87081408983368,4132.55,4.13,4880.11,4.88,230888.93,230820.56,68.37,2.3089,0.023089,2022-09,2022
2022-09-28,63.954301086550686,0.0008101851851851,63.95511127173587,3437.78,3.44,3844.79,3.84,219863.6,219860.82,2.79,2.1986,0.021986,2022-09,2022
2022-09-29,50.58327424367906,0.0071514746227709,50.59042571830183,3794.85,3.79,4600.1,4.6,191983.08,191955.94,27.14,1.9198,0.019198,2022-09,2022
2022-09-30,98.29871397610464,0.0823388203017833,98.38105279640644,4085.16,4.09,4600.77,4.6,401902.34,401565.97,336.37,4.019,0.04019,2022-09,2022
2022-10-01,105.47329867993604,0.3556518518518515,105.82895053178788,3502.05,3.5,3396.99,3.4,370618.28,369372.77,1245.51,3.7062,0.037062,2022-10,2022
2022-10-02,81.77458333500174,0.1422814814814814,81.91686481648321,3432.51,3.43,2776.85,2.78,281180.46,280692.08,488.38,2.8118,0.028118,2022-10,2022
2022-10-03,62.26020582430648,0.0,62.26020582430648,3823.27,3.82,3942.06,3.94,238037.58,238037.58,0.0,2.3804,0.023804,2022-10,2022
2022-10-04,32.6114923900432,0.0,32.6114923900432,4702.97,4.7,5359.04,5.36,153370.87,153370.87,0.0,1.5337,0.015337,2022-10,2022
2022-10-05,59.69460442769348,0.0,59.69460442769348,4016.87,4.02,4267.52,4.27,239785.47,239785.47,0.0,2.3979,0.023979,2022-10,2022
2022-10-06,64.16750544938941,0.0399391289437585,64.20744457833317,5216.97,5.22,5849.38,5.85,334968.31,334759.95,208.36,3.3497,0.033497,2022-10,2022
2022-10-07,0.3402199549129561,2.40054869684484e-07,0.3402201949678258,3957.56,3.96,4541.68,4.54,1346.44,1346.44,0.0,0.0135,0.000135,2022-10,2022
2022-10-08,41.00981489219864,0.0,41.00981489219864,3761.73,3.76,3953.05,3.95,154267.85,154267.85,0.0,1.5427,0.015427,2022-10,2022
2022-10-09,83.35535598241218,0.0,83.35535598241218,3633.32,3.63,3984.89,3.98,302856.68,302856.68,0.0,3.0286,0.030286,2022-10,2022
2022-10-10,83.94374327070675,0.0,83.94374327070675,4568.61,4.57,3954.68,3.95,383506.22,383506.22,0.0,3.8351,0.038351,2022-10,2022
2022-10-11,108.40680687873072,0.0,108.40680687873072,3937.87,3.94,3838.08,3.84,426891.91,426891.91,0.0,4.2689,0.042689,2022-10,2022
2022-10-12,115.63352345793042,0.0,115.63352345793042,4778.06,4.78,4907.16,4.91,552503.91,552503.91,0.0,5.525,0.05525,2022-10,2022
2022-10-13,112.9229904960881,0.0,112.9229904960881,4085.72,4.09,4314.19,4.31,461371.72,461371.72,0.0,4.6137,0.046137,2022-10,2022
2022-10-14,112.32555258496645,0.0,112.32555258496645,4569.18,4.57,4577.49,4.58,513235.67,513235.67,0.0,5.1324,0.051324,2022-10,2022
2022-10-15,115.96081230084413,0.0,115.96081230084413,3904.7,3.9,3900.71,3.9,452792.18,452792.18,0.0,4.5279,0.045279,2022-10,2022
2022-10-16,111.80983529756516,0.0,111.80983529756516,3281.15,3.28,3349.46,3.35,366864.84,366864.84,0.0,3.6686,0.036686,2022-10,2022
2022-10-17,116.75082301105569,0.0,116.75082301105569,4876.46,4.88,4750.05,4.75,569330.72,569330.72,0.0,5.6933,0.056933,2022-10,2022
2022-10-18,116.16094656003456,0.0,116.16094656003456,4048.66,4.05,3673.63,3.67,470296.18,470296.18,0.0,4.703,0.04703,2022-10,2022
2022-10-19,115.9868133552508,0.0,115.9868133552508,3749.98,3.75,4063.04,4.06,434948.23,434948.23,0.0,4.3495,0.043495,2022-10,2022
2022-10-20,111.64598967766804,0.0,111.64598967766804,4565.66,4.57,4096.35,4.1,509737.63,509737.63,0.0,5.0974,0.050974,2022-10,2022
2022-10-21,106.3669206563984,0.0,106.3669206563984,4101.19,4.1,4164.09,4.16,436230.95,436230.95,0.0,4.3623,0.043623,2022-10,2022
2022-10-22,105.62498814917303,0.0659250685871056,105.69091321776015,3411.79,3.41,3590.89,3.59,360595.2,360370.28,224.92,3.606,0.03606,2022-10,2022
2022-10-23,110.35311205053684,0.0,110.35311205053684,3355.07,3.36,3013.52,3.01,370242.42,370242.42,0.0,3.7024,0.037024,2022-10,2022
2022-10-24,109.737699038338,0.0,109.737699038338,4171.01,4.17,3995.48,4.0,457717.04,457717.04,0.0,4.5772,0.045772,2022-10,2022
2022-10-25,108.42069163361676,1.3999999999999997,109.82069163361676,4866.38,4.87,5540.58,5.54,534429.22,527616.29,6812.93,5.3443,0.053443,2022-10,2022
2022-10-26,105.14252814061264,0.0029207475994513,105.1454488882121,3648.78,3.65,3214.96,3.21,383652.61,383641.95,10.66,3.8365,0.038365,2022-10,2022
2022-10-27,104.1344469389228,0.0,104.1344469389228,3857.82,3.86,4323.48,4.32,401731.95,401731.95,0.0,4.0173,0.040173,2022-10,2022
2022-10-28,90.16048438443636,0.0,90.16048438443636,5088.83,5.09,4621.8,4.62,458811.38,458811.38,0.0,4.5881,0.045881,2022-10,2022
2022-10-29,99.67880121701144,0.0,99.67880121701144,4169.73,4.17,3975.25,3.98,415633.69,415633.69,0.0,4.1563,0.041563,2022-10,2022
2022-10-30,102.66458084052648,0.0,102.66458084052648,3242.05,3.24,3357.5,3.36,332843.7,332843.7,0.0,3.3284,0.033284,2022-10,2022
2022-10-31,103.67816905803392,0.0,103.67816905803392,4313.76,4.31,5341.69,5.34,447242.74,447242.74,0.0,4.4724,0.044724,2022-10,2022
2022-11-01,101.96780135370494,0.0,101.96780135370494,3773.24,3.77,3724.92,3.72,384748.99,384748.99,0.0,3.8475,0.038475,2022-11,2022
2022-11-02,100.21347816578388,0.0,100.21347816578388,3725.53,3.73,3864.0,3.86,373348.32,373348.32,0.0,3.7335,0.037335,2022-11,2022
2022-11-03,101.52116574085636,0.0,101.52116574085636,4406.59,4.41,4094.81,4.09,447362.15,447362.15,0.0,4.4736,0.044736,2022-11,2022
2022-11-04,100.54131490244964,0.0,100.54131490244964,3308.31,3.31,3202.69,3.2,332621.84,332621.84,0.0,3.3262,0.033262,2022-11,2022
2022-11-05,87.86426513138504,0.0,87.86426513138504,3426.29,3.43,3402.71,3.4,301048.45,301048.45,0.0,3.0105,0.030105,2022-11,2022
2022-11-06,30.58361174847195,0.0,30.58361174847195,3393.93,3.39,3505.65,3.51,103798.64,103798.64,0.0,1.038,0.01038,2022-11,2022
2022-11-07,40.00118874712005,0.0,40.00118874712005,3093.41,3.09,3635.75,3.64,123740.08,123740.08,0.0,1.2374,0.012374,2022-11,2022
2022-11-08,97.1721904733274,0.0,97.1721904733274,3551.32,3.55,3625.38,3.63,345089.54,345089.54,0.0,3.4509,0.034509,2022-11,2022
2022-11-09,96.236902696362,0.0,96.236902696362,3960.78,3.96,4152.42,4.15,381173.2,381173.2,0.0,3.8117,0.038117,2022-11,2022
2022-11-10,92.39581633579904,0.0,92.39581633579904,3909.14,3.91,3788.12,3.79,361188.18,361188.18,0.0,3.6119,0.036119,2022-11,2022
2022-11-11,94.1801054577694,0.0,94.1801054577694,4414.52,4.41,4353.39,4.35,415759.96,415759.96,0.0,4.1576,0.041576,2022-11,2022
2022-11-12,90.22029807672791,0.0,90.22029807672791,4187.75,4.19,4475.69,4.48,377820.05,377820.05,0.0,3.7782,0.037782,2022-11,2022
2022-11-13,90.26062966952148,0.0,90.26062966952148,4137.55,4.14,4561.32,4.56,373457.87,373457.87,0.0,3.7346,0.037346,2022-11,2022
2022-11-14,91.98705174149354,0.0,91.98705174149354,3804.6,3.8,4163.72,4.16,349973.94,349973.94,0.0,3.4997,0.034997,2022-11,2022
2022-11-15,84.91026899278367,0.0,84.91026899278367,4006.49,4.01,4304.65,4.3,340192.14,340192.14,0.0,3.4019,0.034019,2022-11,2022
2022-11-16,85.98949386423045,0.0,85.98949386423045,3184.23,3.18,3418.21,3.42,273810.33,273810.33,0.0,2.7381,0.027381,2022-11,2022
2022-11-17,89.08019478108442,0.0,89.08019478108442,3811.16,3.81,3904.15,3.9,339498.88,339498.88,0.0,3.395,0.03395,2022-11,2022
2022-11-18,88.49503335373583,0.0,88.49503335373583,3704.13,3.7,3975.92,3.98,327797.11,327797.11,0.0,3.278,0.03278,2022-11,2022
2022-11-19,93.45940599509186,0.0,93.45940599509186,3719.92,3.72,3572.62,3.57,347661.51,347661.51,0.0,3.4766,0.034766,2022-11,2022
2022-11-20,90.25853781174403,0.0,90.25853781174403,3222.43,3.22,3442.9,3.44,290851.82,290851.82,0.0,2.9085,0.029085,2022-11,2022
2022-11-21,92.54230849594276,0.0,92.54230849594276,4145.38,4.15,4108.2,4.11,383623.03,383623.03,0.0,3.8362,0.038362,2022-11,2022
2022-11-22,88.69616680070672,0.0,88.69616680070672,3802.43,3.8,3405.73,3.41,337260.97,337260.97,0.0,3.3726,0.033726,2022-11,2022
2022-11-23,92.67622481274888,0.0,92.67622481274888,3859.74,3.86,3858.19,3.86,357706.13,357706.13,0.0,3.5771,0.035771,2022-11,2022
2022-11-24,90.68043823365188,0.0,90.68043823365188,3039.47,3.04,3217.94,3.22,275620.47,275620.47,0.0,2.7562,0.027562,2022-11,2022
2022-11-25,90.6337108274653,0.0,90.6337108274653,3894.43,3.89,3717.92,3.72,352966.64,352966.64,0.0,3.5297,0.035297,2022-11,2022
2022-11-26,87.66755159160155,0.0,87.66755159160155,3700.62,3.7,4484.56,4.48,324424.29,324424.29,0.0,3.2442,0.032442,2022-11,2022
2022-11-27,93.19090021456884,0.0,93.19090021456884,3860.39,3.86,4093.95,4.09,359753.22,359753.22,0.0,3.5975,0.035975,2022-11,2022
